time_ps,P_autocorr_avg,alpha_autocorr_avg
6.442000000000000171e+00,2.751514051777483039e-02,-1.982016153047968382e-02
6.443999999999999950e+00,3.304070767143703347e-02,-1.986556067457487945e-02
6.445999999999999730e+00,3.811051373821638943e-02,-1.749960213673569173e-02
6.448000000000000398e+00,4.220811247481253553e-02,-1.295308021551359358e-02
6.450000000000000178e+00,4.486794707376293156e-02,-6.878145783187124968e-03
6.451999999999999957e+00,4.573683921506169203e-02,-1.556713480942614172e-04
6.453999999999999737e+00,4.462179631460463924e-02,6.351193265806309891e-03
6.456000000000000405e+00,4.151763498012665810e-02,1.198608367919056471e-02
6.458000000000000185e+00,3.661053768040751361e-02,1.635794988579463566e-02
6.459999999999999964e+00,3.025677750387106152e-02,1.927374998885171900e-02
6.461999999999999744e+00,2.293922943766769917e-02,2.062156791401189085e-02
6.464000000000000412e+00,1.520742771833877294e-02,2.030201725593217335e-02
6.466000000000000192e+00,7.609317717757116753e-03,1.826469167569300112e-02
6.467999999999999972e+00,6.243174854527874448e-04,1.462924886348814305e-02
6.469999999999999751e+00,-5.392881252384667395e-03,9.806259801070029217e-03
6.472000000000000419e+00,-1.024963907142202764e-02,4.520992354741667184e-03
6.474000000000000199e+00,-1.392854025959043042e-02,-3.095473332820808843e-04
6.475999999999999979e+00,-1.657477907062118033e-02,-3.818044854130640819e-03
6.477999999999999758e+00,-1.845991061204976802e-02,-5.452220495558391875e-03
6.480000000000000426e+00,-1.992773748516464896e-02,-5.148731283195177519e-03
6.482000000000000206e+00,-2.133061936343516596e-02,-3.335006238119225027e-03
6.483999999999999986e+00,-2.296593497879081611e-02,-7.530548472502380294e-04
6.485999999999999766e+00,-2.502213732401727120e-02,1.820004448829783085e-03
6.488000000000000433e+00,-2.754243965661517038e-02,3.832242609847857570e-03
6.490000000000000213e+00,-3.041136737101687165e-02,5.086313926827473568e-03
6.491999999999999993e+00,-3.336618544122484098e-02,5.693789875735476638e-03
6.493999999999999773e+00,-3.603153893771204874e-02,5.901978564715578551e-03
6.496000000000000441e+00,-3.797250326173656765e-02,5.906191831053295496e-03
6.498000000000000220e+00,-3.875855353196473729e-02,5.760843264879979796e-03
6.500000000000000000e+00,-3.802948612849419568e-02,5.435394434331094170e-03
6.501999999999999780e+00,-3.555389055376431684e-02,4.965325438717876731e-03
6.503999999999999559e+00,-3.127178044266032408e-02,4.583014485478442007e-03
6.506000000000000227e+00,-2.531509228411430931e-02,4.720076005154432569e-03
6.508000000000000007e+00,-1.800268363503237240e-02,5.849005765685613874e-03
6.509999999999999787e+00,-9.809820260587043608e-03,8.231414034821160977e-03
6.511999999999999567e+00,-1.315774902992498073e-03,1.170351664413128365e-02
6.514000000000000234e+00,6.863810160283929061e-03,1.562065676751790873e-02
6.516000000000000014e+00,1.415070796656971684e-02,1.900667160175105105e-02
6.517999999999999794e+00,2.007390227185001930e-02,2.085430891008274376e-02
6.519999999999999574e+00,2.432556342322029705e-02,2.045028481257927730e-02
6.522000000000000242e+00,2.679527389134342061e-02,1.758806698543451813e-02
6.524000000000000021e+00,2.757755643698176981e-02,1.258465335232952440e-02
6.525999999999999801e+00,2.695150076446020324e-02,6.109028555727373695e-03
6.527999999999999581e+00,2.533532696839972329e-02,-1.083258292020100296e-03
6.530000000000000249e+00,2.322220069445270207e-02,-8.374590198588615503e-03
6.532000000000000028e+00,2.110645038995859202e-02,-1.536308177603388364e-02
6.533999999999999808e+00,1.941076884897600940e-02,-2.177428813725376319e-02
6.535999999999999588e+00,1.842484725926879507e-02,-2.728649201206280461e-02
6.538000000000000256e+00,1.826439559967287310e-02,-3.140491821521206733e-02
6.540000000000000036e+00,1.885636797899422831e-02,-3.349586605493631852e-02
6.541999999999999815e+00,1.995261553946253361e-02,-3.299692893249406983e-02
6.543999999999999595e+00,2.116999548688830446e-02,-2.970591951736767378e-02
6.546000000000000263e+00,2.205100491171819305e-02,-2.398727376506452902e-02
6.548000000000000043e+00,2.213618521853159479e-02,-1.676219742502915722e-02
6.549999999999999822e+00,2.103768316088661106e-02,-9.256901053351052414e-03
6.551999999999999602e+00,1.850328649873143189e-02,-2.612067355341594725e-03
6.554000000000000270e+00,1.446160993829979230e-02,2.467219898377778081e-03
6.556000000000000050e+00,9.041864512958640993e-03,5.862144714717213920e-03
6.557999999999999829e+00,2.565213950213026967e-03,7.936953184172272982e-03
6.559999999999999609e+00,-4.491198619075244258e-03,9.256864707597624656e-03
6.562000000000000277e+00,-1.155263138248196868e-02,1.028552007887463884e-02
6.564000000000000057e+00,-1.801945032190912718e-02,1.121509407879008394e-02
6.565999999999999837e+00,-2.334401296548016883e-02,1.199595207349119473e-02
6.567999999999999616e+00,-2.710095976101568882e-02,1.251613119219962059e-02
6.570000000000000284e+00,-2.904094247719755939e-02,1.279843992685631392e-02
6.572000000000000064e+00,-2.912017670193764798e-02,1.307889897244994548e-02
6.573999999999999844e+00,-2.750170787180341789e-02,1.370577604696060665e-02
6.575999999999999623e+00,-2.452828514230396759e-02,1.491158716549129126e-02
6.578000000000000291e+00,-2.067094600578373367e-02,1.659522905922427433e-02
6.580000000000000071e+00,-1.646083597476519916e-02,1.825702793471936647e-02
6.581999999999999851e+00,-1.241425461351842660e-02,1.914944084383385370e-02
